"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000161270",13.702461655593,7.51226526389292,1.49374921588887,5.02913419735098,4.92699485140789e-07,0.000210099325820793
"ENSG00000218052",10.2679580964378,7.09146925713847,1.41637207712968,5.00678414354902,5.53469349952495e-07,0.000223612686767807
"ENSG00000258760",22.4960770335911,6.09928699589913,1.22264679328911,4.98859280486977,6.08206920746919e-07,0.000240909568745265
"ENSG00000124721",16.2529566887419,4.17075613130616,0.837310722039811,4.98113307464354,6.32130498474791e-07,0.000245570542301716
"ENSG00000226320",22.534082567077,5.46368352639033,1.09938874337271,4.96974665178833,6.70404401472435e-07,0.000255525270078201
"ENSG00000153093",25.9845923217242,4.4312471807373,0.89268700028922,4.96394276975202,6.90763058864541e-07,0.000256935243598256
"ENSG00000244128",27.1204222068467,4.48604320640912,0.904172416755262,4.96149088744364,6.99541527543394e-07,0.000256935243598256
"ENSG00000166257",36.3953252547799,-2.96664948496803,0.598895832613081,-4.95353168851426,7.28784834017894e-07,0.00025828390231571
"ENSG00000137766",23.9346979619308,4.09006861533286,0.825171905116289,4.95662611629567,7.17278149349198e-07,0.00025828390231571
"ENSG00000130433",8.00344538098697,6.73274410574236,1.36639869726923,4.92736425993221,8.33462868204981e-07,0.000290289368976014
"ENSG00000159339",8.97992797537335,6.90299527484374,1.40774115282333,4.90359698656195,9.4097449259639e-07,0.000311668436995583
"ENSG00000164796",33.5906668531399,4.39106994333731,0.894509863484049,4.90891170974283,9.15831947829147e-07,0.000311668436995583
"ENSG00000133454",19.9381957340385,5.99378664555857,1.22233258866528,4.90356446448298,9.41130372591978e-07,0.000311668436995583
"ENSG00000076662",22.7038278730416,6.55461129360186,1.34330124674131,4.8794797961385,1.06366018397144e-06,0.000341063482165192
"ENSG00000266913",43.1769382500751,3.14228587389312,0.64359370234396,4.88240618646352,1.04799101848153e-06,0.000341063482165192
"ENSG00000253438",68.7534853202498,3.31208647314637,0.683460527809461,4.84605377835329,1.25941391002221e-06,0.000391406467636286
"ENSG00000105641",20.2508196845151,5.33154115513458,1.10001392337796,4.84679424671491,1.25472437004132e-06,0.000391406467636286
"ENSG00000253686",29.2296306119693,6.21632518685348,1.29423890757266,4.80307395372016,1.56248143045972e-06,0.000471099811592788
"ENSG00000136231",14.9011979517237,4.9052819675088,1.020986680258,4.80445245991774,1.55175564254846e-06,0.000471099811592788
"ENSG00000078114",24.9094398307956,3.38512905220236,0.707988911083251,4.78133061014046,1.74138700678715e-06,0.000517319984178047
"ENSG00000236886",12.4613780053637,6.18547167184516,1.29622312107791,4.77191894764341,1.82478941589432e-06,0.000534240159282335
"ENSG00000183117",35.8124184488295,3.39726980342224,0.713182541733171,4.76353472585886,1.90230855327924e-06,0.000541246973025267
"ENSG00000275302",96.3461025018189,4.49863849533123,0.944360396011571,4.76368822149983,1.90086134123054e-06,0.000541246973025267
"ENSG00000009950",20.6910693580542,3.43378335562055,0.721877191952547,4.75674171992162,1.96742625592627e-06,0.000551999691610647
"ENSG00000248752",25.8451191649226,3.94471369923535,0.8301108605814,4.75203239296558,2.01382099305507e-06,0.000556208812905863
"ENSG00000254587",14.895844901275,4.87986475157969,1.02741148060389,4.74966928412305,2.03749577521082e-06,0.000556208812905863
"ENSG00000196358",37.6198026679626,2.41843602702749,0.509471203661393,4.74695333052589,2.06503575657286e-06,0.000556210497580378
"ENSG00000145526",19.316478358635,4.5234051055196,0.956163028743055,4.73078854708066,2.23649385808498e-06,0.00059446595298914
"ENSG00000129451",11.6782683298933,6.09478704012591,1.29412896047788,4.70956699545253,2.48243607928186e-06,0.000651268717371076
"ENSG00000234464",7.8031224496155,6.70054411614588,1.4308395107992,4.68294596673756,2.8278107421791e-06,0.000732366728240512
"ENSG00000115155",24.1067228189916,5.16353698882052,1.10497488570554,4.67299035988815,2.9684570484982e-06,0.000749768502345061
"ENSG00000144290",23.5334352640165,3.88626168171501,0.831652971903519,4.67293668514162,2.96923321556383e-06,0.000749768502345061
"ENSG00000198822",34.6673067352113,-3.45952740435038,0.740976026753968,-4.66887899127547,3.02847684589057e-06,0.000750261706390151
"ENSG00000186431",9.19677231288204,6.340215402696,1.35830825536314,4.66772941831306,3.04546606227377e-06,0.000750261706390151
"ENSG00000147689",21.2133642219546,4.9097966759664,1.05264910904532,4.66422916599365,3.09776015885497e-06,0.000753950035771437
"ENSG00000168481",3703.07414555378,-2.25340341234058,0.483630417252184,-4.65935005730951,3.17209361496453e-06,0.000762850751379744
"ENSG00000130812",33.8147398910973,2.87142422089138,0.616953704200319,4.6541972296175,3.25245367902745e-06,0.00077297431494157
"ENSG00000288016",7.54540744149145,6.64992733808818,1.4302572026204,4.64946257631475,3.32801059786597e-06,0.000781734210319656
"ENSG00000253642",16.5452092193685,4.42906296699355,0.954577720773602,4.63981388901909,3.48723088935888e-06,0.000809718979263664
"ENSG00000237473",8.77913989414708,6.87097612836015,1.4834883338605,4.63163475676261,3.62789746575003e-06,0.000814301741173514
"ENSG00000107736",56.2387971756704,2.87419765423224,0.620384793695577,4.63292731130772,3.6053115307352e-06,0.000814301741173514
"ENSG00000105419",508.065972753925,-2.15873664030356,0.4660752426991,-4.63173419768458,3.62615504199729e-06,0.000814301741173514
"ENSG00000203995",24.0389599538277,2.80916409570624,0.608060672344161,4.61987466625083,3.83971920242556e-06,0.000834044812991384
"ENSG00000245164",15.8936157327695,4.18053591863949,0.904767142072487,4.62056558449219,3.82695341385155e-06,0.000834044812991384
"ENSG00000126583",14.9488661867057,4.84271752505917,1.04759509078548,4.6226997125656,3.78777848129232e-06,0.000834044812991384
"ENSG00000116106",18.6802625667446,4.19985337282256,0.911924135672167,4.60548548781078,4.1150468422853e-06,0.000884341077244739
"ENSG00000104067",1340.0082811742,-1.68693650553993,0.367064303666611,-4.59575199410319,4.31191323832109e-06,0.000916894308708678
"ENSG00000180061",31.0013837377797,3.79232254945368,0.827867471829485,4.58083289717026,4.63127785456729e-06,0.000974546291042852
"ENSG00000271945",108.058165353119,-4.20282088382162,0.917925187879822,-4.57860938921296,4.68077359207494e-06,0.000974807292097999
"ENSG00000168959",12.1355466720455,5.18060498677141,1.13234623121896,4.57510683918164,4.75977025314017e-06,0.00098114407024168
"ENSG00000104043",46.824746311669,2.65509321854245,0.580716881999971,4.57209580234416,4.82870061128316e-06,0.000985298798470012
"ENSG00000147724",30.0072729405832,3.34653238938989,0.734000654287475,4.55930436824816,5.13233417744392e-06,0.00103678282718545
"ENSG00000133069",777.177019891944,-1.80124292632925,0.395268148365893,-4.55701511436198,5.18856917867618e-06,0.0010377652077073
"ENSG00000258077",18.8398109643834,3.56238723437169,0.782654808725827,4.55167104917085,5.32215029140131e-06,0.00105404664741763
"ENSG00000250337",132.615929233608,3.72066801161355,0.819312844289012,4.54120552063638,5.59334723627147e-06,0.0010970020147565
"ENSG00000257817",12.0457729900381,6.14252356893675,1.3584206405661,4.52181260023916,6.13123298835913e-06,0.00118162565112131
"ENSG00000259471",10.8479046093452,5.98729122045475,1.32419778623511,4.5214478401127,6.14180948308189e-06,0.00118162565112131
"ENSG00000179104",216.237515950463,3.23424217562542,0.719212460282172,4.49692177796323,6.89443379766052e-06,0.00131390997308057
"ENSG00000234323",45.4153582695548,2.32070882387148,0.516757278364286,4.49090689388512,7.09205502173321e-06,0.00131553408530881
"ENSG00000165821",56.5037906045837,-2.83543606978799,0.631332334396172,-4.49119412282266,7.08249608741864e-06,0.00131553408530881
"ENSG00000273734",26.6446133556415,3.45293368825108,0.76890446035057,4.49071876456117,7.09832262257611e-06,0.00131553408530881
"ENSG00000228262",28.3825653193015,3.59570290047707,0.80219283729285,4.48234231635805,7.38281912678509e-06,0.00134360656919086
"ENSG00000157703",13.2981043384832,4.99220217530927,1.11348625916283,4.48339809694882,7.34636925878035e-06,0.00134360656919086
"ENSG00000254202",8.03661802415132,6.74256748284512,1.50655270660414,4.4754939228401,7.62348674257704e-06,0.00137501835434642
"ENSG00000168389",24.9208357673105,4.12495656282369,0.923165488809198,4.46827422908164,7.88531778163919e-06,0.00139729214479731
"ENSG00000287277",14.8494005221719,4.83161685102015,1.08107101227097,4.46928721256761,7.84806899488174e-06,0.00139729214479731
"ENSG00000167346",6.34515114121517,6.40051168491628,1.4334647426353,4.46506390743137,8.00448553534153e-06,0.0014060748895603
"ENSG00000197892",680.13227549331,-1.78237670169234,0.399467821080374,-4.46187804782834,8.12444606478116e-06,0.00141484426685038
"ENSG00000146285",24.5084284852359,4.83425181183818,1.08660647035235,4.44894443732751,8.62933340042781e-06,0.00148992447882087
"ENSG00000089558",22.0479067289064,3.91122919492407,0.88042935724689,4.4424111517073,8.89563700405311e-06,0.00152288782304133
"ENSG00000130720",28.8189061016668,4.46877877763695,1.00843639672619,4.43139378164504,9.36259302717083e-06,0.0015893591743015
"ENSG00000132874",11.0799141288767,4.99207003272644,1.12735600933351,4.4281220762532,9.50570984892119e-06,0.00159916560320247
"ENSG00000230666",14.4114526459293,3.75761155209993,0.848895384621913,4.4264718835449,9.57868610402942e-06,0.00159916560320247
"ENSG00000152315",13.3538206434419,4.76888031194158,1.07952972345922,4.4175535034462,9.98243651409482e-06,0.00165291147558385
"ENSG00000147697",7.62269956997727,6.66646700493077,1.51348161005642,4.40472283286103,1.05919214835433e-05,0.0017395724056021
"ENSG00000168702",34.7077926311161,2.92217877371654,0.664148330554781,4.39988875869878,1.08306384396182e-05,0.00176443328321555
"ENSG00000276070",37.4796499330392,4.70470220605053,1.07266055316963,4.38601213790187,1.15447681817291e-05,0.00185091953999294
"ENSG00000188511",104.271663483297,2.77160364768149,0.631692174637768,4.38758585108454,1.14615757573674e-05,0.00185091953999294
"ENSG00000197251",12.8137076297309,6.22586537226192,1.42178092656871,4.37892030756614,1.19268732906788e-05,0.00189712415232286
"ENSG00000165973",24.9558558683686,4.39221640238954,1.00343283952267,4.37719021083554,1.20219054036159e-05,0.00189730086764411
"ENSG00000237153",9.74017666274864,5.82684721399752,1.33275757635759,4.37202332769492,1.23100368594984e-05,0.00192771360154052
"ENSG00000119888",32.4337516282009,5.5883062728548,1.27953295062037,4.3674578838672,1.25701025285365e-05,0.0019532972398382
"ENSG00000272259",10.6025318929427,5.9535224259743,1.36374733983384,4.3655611652373,1.26796813976267e-05,0.00195528430468288
"ENSG00000178445",16.5321950858633,3.17549396475206,0.729489285659547,4.35303715513933,1.342643844039e-05,0.0020393043829648
"ENSG00000204277",11.5700916677895,6.06910421699132,1.39419450837916,4.35312589492771,1.34210026066456e-05,0.0020393043829648
"ENSG00000254233",8.28519260094793,6.78686089963898,1.5629416813834,4.34236349345535,1.40958066608296e-05,0.00212338556103639
"ENSG00000151468",162.328110912608,-2.0086255116603,0.462850119863035,-4.339688865706,1.42684591066058e-05,0.00212338556103639
"ENSG00000158486",25.2155259977844,3.01896569415797,0.695730435135866,4.3392750147094,1.42953535122494e-05,0.00212338556103639
"ENSG00000283408",9.83050439003146,5.84100580656903,1.34782800287559,4.33364330916648,1.46661732407261e-05,0.00214838295101077
"ENSG00000160185",15.2653477471357,6.48433717309045,1.49633114487947,4.33349074854199,1.46763450937818e-05,0.00214838295101077
"ENSG00000069812",9.89023212894432,4.90044803519376,1.13187924892729,4.32947952693545,1.49462163991881e-05,0.00215663226771428
"ENSG00000260866",7.578114934801,6.65715513272838,1.53750488959459,4.32984322702463,1.49215532596733e-05,0.00215663226771428
"ENSG00000205784",12.2130290917113,6.14940140001825,1.42143692155491,4.32618662620034,1.51712897843237e-05,0.00217358315555407
"ENSG00000228714",9.27754583100136,5.75510596356321,1.33745756940346,4.30301947158602,1.68486036455185e-05,0.0023783539129554
"ENSG00000237339",20.586506803645,5.35345598103347,1.24451474283955,4.30164127169657,1.69537628565703e-05,0.0023783539129554
"ENSG00000227160",12.2862042536211,4.09162709443914,0.950890962134611,4.30294035527905,1.68546235107551e-05,0.0023783539129554
"ENSG00000243276",23.7457089006272,3.85326080196834,0.897000501434987,4.29571755623775,1.74129171349025e-05,0.00239401483352133
"ENSG00000238755",41.1862020939566,2.85219792080643,0.664211438698112,4.29411141487849,1.75394384120171e-05,0.00239401483352133
"ENSG00000261873",6.18289283676811,6.36540049219904,1.48169885323736,4.29601499541643,1.73895824652294e-05,0.00239401483352133
"ENSG00000269179",19.2740071371739,3.47598605512348,0.809307352479294,4.29501356249251,1.74682657209918e-05,0.00239401483352133
"ENSG00000188822",13.5745796707873,5.28695609278351,1.2344117166244,4.28297627248803,1.84409843442294e-05,0.00249956849600624
"ENSG00000114487",11.6633732134825,5.05995543787844,1.18262090218591,4.27859462700669,1.88077031529602e-05,0.00249956849600624
"ENSG00000287544",9.09908684823113,5.72927845212001,1.33876327530312,4.27953063682807,1.87287857302477e-05,0.00249956849600624
"ENSG00000263551",12.9931217882365,5.28713875183774,1.2350121553036,4.28104187406806,1.86020347572637e-05,0.00249956849600624
"ENSG00000168447",23.2734572598528,5.13145364011787,1.20310442475616,4.26517726518866,1.99743551034774e-05,0.00263726763036174
"ENSG00000283183",13.6164113690566,5.7844087198491,1.36111292151977,4.24976401913108,2.13995842176174e-05,0.00280709740766292
"ENSG00000164756",12.2609926477622,3.74040791029536,0.881483015765675,4.24331251243266,2.20244387181443e-05,0.0028704237841628
"ENSG00000255422",15.7129428972846,5.91658716562106,1.39508794013556,4.2410137708209,2.22512482809938e-05,0.00288139401618177
"ENSG00000145287",62.1885826942908,3.72473966058529,0.879016808607833,4.23739298738149,2.26130137959222e-05,0.00290958911905366
"ENSG00000249240",41.6092217636644,2.28901894463018,0.54071254424068,4.23333797044534,2.30248086525116e-05,0.00294382379486953
"ENSG00000266256",11.9854199095633,4.09147605564074,0.966961912944175,4.2312690922677,2.32376468302369e-05,0.00295235033721771
"ENSG00000151490",25.6878996652272,3.80326250777477,0.901721209594274,4.21778091422074,2.46718357503172e-05,0.00311497346245099
"ENSG00000230866",6.28648873777532,6.38998042883743,1.51624991826798,4.21433191972516,2.50518635481833e-05,0.00314330866793075
"ENSG00000099812",10.4885434928021,5.9370018188881,1.41001839546236,4.21058465477772,2.54710655121409e-05,0.00317617897784419
"ENSG00000101082",30.9217479325179,4.36052938696863,1.03623599939582,4.20804661246187,2.57587739741977e-05,0.00319234965063047
"ENSG00000187546",16.5925589356148,3.87337104348659,0.921228014585854,4.20457365837696,2.61574745385869e-05,0.00322199477532923
"ENSG00000272163",11.351608612862,-6.90467385085027,1.64395673606445,-4.20003379613245,2.66875142191091e-05,0.00326169167902662
"ENSG00000149972",21.960158865242,3.99205260905822,0.950701768049785,4.19905878291074,2.68026740616018e-05,0.00326169167902662
"ENSG00000124203",18.9859727933112,4.27020778264085,1.01980381034272,4.18728361213497,2.82312963193934e-05,0.00341497255657524
"ENSG00000064886",14.9209960303565,4.26365722715301,1.01893360360617,4.18443087171063,2.85881423733389e-05,0.00343755395287988
"ENSG00000070729",10.6507787901956,4.27681660193505,1.02375378499301,4.17758318907142,2.94622922154805e-05,0.0035217027517451
"ENSG00000227088",18.0720345490781,4.50780821119626,1.0797646002946,4.17480644389189,2.98239514247348e-05,0.00352329019266768
"ENSG00000186732",14.5016873084693,5.45401695300352,1.30641299410013,4.17480305051642,2.9824395967832e-05,0.00352329019266768
"ENSG00000187172",10.4557655546233,4.99447642631158,1.19801106476051,4.1689735372436,3.05974507963156e-05,0.00359359943916495
"ENSG00000168754",654.349624985806,3.54534518088583,0.851009558945783,4.16604624897251,3.09927852736275e-05,0.00361898991510144
"ENSG00000186517",228.539751590285,3.59455011518214,0.864452332334821,4.15818198497254,3.20790424253386e-05,0.00372430308065669
"ENSG00000156535",101.557103841913,-1.62749012561121,0.392219283069814,-4.14943934646253,3.33290582370539e-05,0.0038254562809473
"ENSG00000251301",49.9229344442044,4.34267566662524,1.04655496366111,4.14949602974836,3.33208066771147e-05,0.0038254562809473
"ENSG00000286147",10.0359560047798,4.50341853912292,1.08763015385575,4.14057896717731,3.46430320266977e-05,0.00395380728797356
"ENSG00000260661",5.41086533385688,6.17102377803838,1.4937659391369,4.13118522544705,3.60897629543201e-05,0.00409578259236079
"ENSG00000168427",387.007556541873,-1.6011190502442,0.387834018983618,-4.12836154610725,3.65357327357364e-05,0.00411997227607225
"ENSG00000159899",216.085142797077,-1.94803941136204,0.472121290291087,-4.12614184410319,3.68899789437168e-05,0.00411997227607225
"ENSG00000277987",5.76897438259406,6.26561600798099,1.51857373163152,4.12598735080802,3.69147558026374e-05,0.00411997227607225
"ENSG00000227367",5.86046056680716,6.2876494893988,1.52459788825219,4.12413629708422,3.72128498475197e-05,0.00413042186686673
"ENSG00000165462",5.82798564842501,6.27991858293881,1.52589479320397,4.1155645925973,3.86232812053412e-05,0.00426201532201547
"ENSG00000171487",6.43199913045654,5.80990421180998,1.4120935680815,4.1143903939053,3.8820395982914e-05,0.00426201532201547
"ENSG00000283434",5.37839041547472,6.16266569777926,1.49939158334295,4.11011090514419,3.95469132122568e-05,0.00428418944598557
"ENSG00000251488",5.57323992576764,6.21207873687971,1.51100807177493,4.11121479290482,3.93582839034793e-05,0.00428418944598557
"ENSG00000228334",8.99905598437236,4.3857648288488,1.06723638075243,4.10945963607117,3.96586023661849e-05,0.00428418944598557
"ENSG00000179284",12.2102429734086,4.33759607228299,1.05682987029651,4.10434658803316,4.05459223044048e-05,0.00435674561952809
"ENSG00000144962",5.57941107162839,6.21574716998133,1.51518329836772,4.10230707840923,4.09050887071883e-05,0.00437208305277202
"ENSG00000156395",14.7108981695194,4.38586227727376,1.06960668835891,4.10044395291034,4.12358299700879e-05,0.00438423684855655
"ENSG00000249484",11.812093496935,4.48231524273031,1.09362369912053,4.09859007841078,4.15674465298786e-05,0.00439635595471245
"ENSG00000132359",173.511566430858,2.42918392748303,0.59298577475575,4.09652985096246,4.19389430712755e-05,0.00441254473428561
"ENSG00000283659",6.96637768486735,6.53683171565042,1.59817669068108,4.09018086283356,4.31036934538671e-05,0.00446532159723882
"ENSG00000150275",16.4081091373542,3.66212368701048,0.895107117926419,4.09126864670014,4.29019800397408e-05,0.00446532159723882
"ENSG00000276043",96.6283325476564,2.05642405055588,0.502597165715991,4.09159500059324,4.2841637388771e-05,0.00446532159723882
"ENSG00000287704",9.61871472301048,5.19609395539084,1.27455199812811,4.07680028984473,4.56596769807237e-05,0.00470597517697754
"ENSG00000128652",37.5513645299023,-4.82431373576379,1.18523883070988,-4.07033047750753,4.69464927346699e-05,0.00471823930215457
"ENSG00000134121",1071.11337844109,-3.24138648776891,0.795662558704815,-4.07382055660036,4.62481206705819e-05,0.00471823930215457
"ENSG00000205978",536.559543080012,-1.84895770010818,0.454146573144274,-4.07127964724464,4.67555783223736e-05,0.00471823930215457
"ENSG00000245750",34.7790517573777,2.58021847703249,0.633434228143047,4.07338025385298,4.63356799877433e-05,0.00471823930215457
"ENSG00000266357",13.4353205418724,4.67835957036761,1.14892109248345,4.07195898915488,4.66193888847477e-05,0.00471823930215457
"ENSG00000197880",14.6299843090644,3.96506810180159,0.975572751149291,4.06434896539542,4.81667165417091e-05,0.00480365686379484
"ENSG00000168143",7.02307203683773,6.55012357937068,1.61180658262245,4.0638397001168,4.82719837310208e-05,0.00480365686379484
"ENSG00000170703",10.6800660062234,5.44456673187272,1.34184729114089,4.05751590946206,4.95974395749534e-05,0.00491136214143938
"ENSG00000248373",5.62102642133798,6.22790313901396,1.53632963459287,4.05375448001716,5.04021149638507e-05,0.00494258798245023
"ENSG00000171435",34.4814240065208,3.48093572595852,0.858543348223368,4.05446706117032,5.02487299811762e-05,0.00494258798245023
"ENSG00000249917",9.93637349438227,4.24036022749763,1.0465922599909,4.05158760445497,5.08712718532595e-05,0.00496449547201785
"ENSG00000163629",457.72888462264,-2.64620929747798,0.65462346447903,-4.04233798674466,5.29208767317575e-05,0.00511509392755136
"ENSG00000184557",203.795858091541,3.11550316655512,0.770654731486796,4.04267052321147,5.28458538467852e-05,0.00511509392755136
"ENSG00000251002",14.2187476670233,4.55741571870677,1.12799244897549,4.04028920835958,5.33853285365904e-05,0.00513541438936982
"ENSG00000116329",13.7778428970271,3.64139378010073,0.901532403298496,4.03911580635118,5.3653071958052e-05,0.00513670951006923
"ENSG00000105492",10.2514927777744,5.8961716149615,1.4633657162728,4.02918528799422,5.59704909114423e-05,0.00533330135331154
"ENSG00000267364",5.40446161306872,6.1646407831329,1.53137259160782,4.0255655722952,5.68385385299083e-05,0.00539058834198441
"ENSG00000197653",21.6220043953632,3.16633394075391,0.787014169467897,4.02322354995803,5.74069591592017e-05,0.00541905599053754
"ENSG00000166862",15.1720960235694,4.91734618945651,1.22265361768607,4.02186368921301,5.77394705409817e-05,0.00542509322975987
"ENSG00000176177",10.7340322435528,4.19285346493337,1.0429239132744,4.02028701381421,5.81272806218209e-05,0.00543624627704354
"ENSG00000060566",6.59098900747251,6.45750758576154,1.60718800110243,4.0178918591553,5.87211329499895e-05,0.0054664774503352
"ENSG00000232598",9.57779657713124,5.30037135055971,1.32039704651008,4.01422539119505,5.96413347822272e-05,0.00552667249511822
"ENSG00000060709",32.7815365905627,3.50028930670449,0.872483557469027,4.01186850656352,6.02400526429314e-05,0.00553480600068378
"ENSG00000167634",9.23540041599201,5.20064376519228,1.29636147743104,4.0117234704461,6.02770813400541e-05,0.00553480600068378
"ENSG00000253288",11.2304678627957,3.29975348911142,0.823054190410771,4.00915702459952,6.09358878357427e-05,0.00556998131298569
"ENSG00000081479",96.4715149786822,3.53499110545205,0.882034949807453,4.00776761309031,6.12953883542043e-05,0.00557760423487964
"ENSG00000164304",18.8098096888699,2.73707161797604,0.684191640290901,4.00044586457137,6.32232497136921e-05,0.00572723258953495
