"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000133216",68.1823897512774,-3.58843260821728,0.843478760018506,-4.25432480141948,2.09680756619086e-05,0.00771071310661506
"ENSG00000187546",16.5836006682067,-4.31297204190757,1.0212635757096,-4.22317229801408,2.40887523317108e-05,0.00823666285868497
"ENSG00000232053",18.8469478032966,-3.48152845466915,0.823728462817921,-4.22654868906565,2.3730294325139e-05,0.00823666285868497
"ENSG00000150361",7.02920052195095,-6.18255633528989,1.46090460669771,-4.23200550326498,2.31616740150391e-05,0.00823666285868497
"ENSG00000142449",36.0651955244496,-4.4105949851716,1.04289709611824,-4.22917563160184,2.34549188666266e-05,0.00823666285868497
"ENSG00000128408",29.2797062052129,-2.66683779386965,0.632294446421027,-4.21771503603225,2.46790428913627e-05,0.00829300941297689
"ENSG00000178734",36.8900705203091,4.42117320182304,1.05470882810979,4.19184241564235,2.76698171836239e-05,0.00914041926964117
"ENSG00000215838",38.9346052274772,-3.18908723900565,0.764244839169156,-4.17286067966471,3.0079888934897e-05,0.00939140507953019
"ENSG00000113763",16.8829999474221,-3.91201661117729,0.937333714745017,-4.17355798648668,2.99879291181018e-05,0.00939140507953019
"ENSG00000229272",153.034225529914,-2.02813416726105,0.486692058130017,-4.16718155429454,3.08388878958405e-05,0.00939140507953019
"ENSG00000133121",463.951820139447,2.31394155884416,0.554942653700949,4.16969491065848,3.05007668607898e-05,0.00939140507953019
"ENSG00000244649",22.4879863028559,-6.38777014706525,1.52993903794713,-4.17517952586945,2.97751148758929e-05,0.00939140507953019
"ENSG00000185274",47.933878109414,-3.97197701272122,0.954131813973381,-4.16292272676702,3.14199721645862e-05,0.00942115780750439
"ENSG00000130720",28.7174627836826,-4.6404549821389,1.11867525016504,-4.1481698834888,3.35143671779479e-05,0.00989689418633642
"ENSG00000126785",1154.04535444524,1.86927977744666,0.451008192642186,4.14466922761574,3.40304567044363e-05,0.00989930748014124
"ENSG00000079931",113.371559916442,-4.83975364493302,1.17504515135921,-4.1187810011681,3.80881908892349e-05,0.0107694581592538
"ENSG00000249816",34.9075018266307,-3.61229682323493,0.877080373322674,-4.11854709455001,3.81268657254241e-05,0.0107694581592538
"ENSG00000185070",267.055433058474,2.97364439366941,0.724633905282278,4.10365064619912,4.06681429530288e-05,0.0113231729450647
"ENSG00000171840",24.1187505842425,-4.13415040194751,1.00862859757336,-4.09878364731457,4.15327034472159e-05,0.0114010195800879
"ENSG00000162398",11.9943513155541,-6.95349916955268,1.69880302213726,-4.09317565305747,4.25505132625171e-05,0.0115145341984261
"ENSG00000141293",49.8698672144793,-4.30555576256416,1.05268995845093,-4.09005113803873,4.31278089525451e-05,0.0115145341984261
"ENSG00000108846",33.4182457012257,-3.73372257459968,0.914952661223367,-4.08078224463262,4.4884389978374e-05,0.0118215778470069
"ENSG00000160716",51.8615626338169,2.40171135993315,0.589989185653495,4.07077183503444,4.68576270596318e-05,0.0121767353518963
"ENSG00000132359",172.974433050798,-2.4540970277213,0.604357421151696,-4.06067161886528,4.8931753729966e-05,0.0123854529895719
"ENSG00000105641",20.2523893659168,-5.28466135362723,1.30121806300366,-4.06131877805971,4.87962884311702e-05,0.0123854529895719
"ENSG00000226320",22.5283179153013,-5.40133045028577,1.33136712717728,-4.0569804827144,4.97112343647509e-05,0.0124214353560128
"ENSG00000091428",1077.19278178779,2.42420751686564,0.599860776918783,4.04128359469962,5.31594238906383e-05,0.0124970466309843
"ENSG00000179388",77.3004294320069,-4.58655259961607,1.1349995183997,-4.04101722094375,5.3219849685567e-05,0.0124970466309843
"ENSG00000182557",27.8598721677033,-4.09633023159467,1.01292859264759,-4.0440464030023,5.25365141672099e-05,0.0124970466309843
"ENSG00000089558",22.015265444867,-3.99934817211312,0.989168265312434,-4.04314241808991,5.2739563555383e-05,0.0124970466309843
"ENSG00000004939",10.9886607184605,-6.82739280839371,1.68634389604984,-4.04863612006214,5.15169686092985e-05,0.0124970466309843
"ENSG00000138411",19.1349878547461,-2.82624722955809,0.701401122908433,-4.02943071696087,5.59120912531326e-05,0.0129729364109947
"ENSG00000258628",37.1595085800337,-3.9008435998243,0.971047741161899,-4.01714914156205,5.89064456505639e-05,0.0133609108599696
"ENSG00000156222",21.0875656143226,-3.23377959551297,0.805032807366534,-4.01695380104008,5.89552762420412e-05,0.0133609108599696
"ENSG00000164099",25.6480725623723,3.47425876890057,0.868625529512318,3.99971984573279,6.34175119140336e-05,0.0142069805425806
"ENSG00000082482",729.449118440115,2.44236093454223,0.611685077608719,3.99284047289536,6.52864929477927e-05,0.0143311487821749
"ENSG00000175592",36.0506340092397,-4.27927965860945,1.07188997915954,-3.99227508588595,6.54423931048521e-05,0.0143311487821749
"ENSG00000186583",48.2657229683784,-3.14573189266133,0.790181344740275,-3.98102525907556,6.86186562572749e-05,0.0146964572577394
"ENSG00000087258",407.270450362027,2.21007531387118,0.554947113927747,3.9824971756839,6.81949354703483e-05,0.0146964572577394
"ENSG00000197595",359.146125565855,-4.11730317510701,1.03545087004681,-3.97633851514451,6.99844842096382e-05,0.0148260608396288
"ENSG00000009950",20.6589434731077,-3.34440724375679,0.842840560105116,-3.96801886627251,7.24725977825262e-05,0.0151880745245316
"ENSG00000183580",137.984987249447,2.6275733408849,0.664410133084267,3.95474603719153,7.66159920618853e-05,0.015718375634591
"ENSG00000281103",26.9708300730221,-5.03568126122033,1.27284510930556,-3.95624041323275,7.61385389325065e-05,0.015718375634591
"ENSG00000115155",24.0627403773293,-4.92823950934059,1.25347403683185,-3.9316646093418,8.43597031914586e-05,0.0168464303177109
"ENSG00000183111",1147.96207905543,1.49791212120207,0.38108262514163,3.9306754556059,8.47075511100909e-05,0.0168464303177109
"ENSG00000091136",238.963267824804,2.4945041649939,0.634117717642783,3.93381874625229,8.36068399538307e-05,0.0168464303177109
"ENSG00000169760",1108.69284879875,4.09170134737096,1.04353924269815,3.92098464528422,8.81878827026535e-05,0.0170176419195516
"ENSG00000257986",10.9818379469352,-4.36107056856735,1.11191281538369,-3.92213355960148,8.77683151586492e-05,0.0170176419195516
"ENSG00000263745",17.4550780320101,-4.41870894860776,1.12633977782078,-3.92306925105405,8.74280077554936e-05,0.0170176419195516
"ENSG00000169946",26.334416967999,-3.7255797526572,0.953812951166952,-3.90598570516274,9.38420595692519e-05,0.0175890941533466
"ENSG00000137766",23.9226508095791,-3.88206959639722,0.993886615640095,-3.90594815878171,9.38566337582371e-05,0.0175890941533466
"ENSG00000218052",10.002154326798,-6.68811466730024,1.71095634780674,-3.90899199495866,9.26820347099719e-05,0.0175890941533466
"ENSG00000130226",466.429563139507,2.13789088396453,0.548055447401658,3.90086604211364,9.58491805054533e-05,0.0177914336004884
"ENSG00000071967",1297.54597941855,2.7536759795765,0.708326038317113,3.88758259701827,0.000101247539783425,0.018616175003575
"ENSG00000177238",6.63333258770426,-6.10447763481267,1.57273450060546,-3.88144192962169,0.000103838948758852,0.0189142159935516
"ENSG00000115252",21.4173511168396,-3.44601157450652,0.89133555382381,-3.86612152934235,0.000110579850775449,0.0192428686751205
"ENSG00000162804",478.053536271627,2.18062385883742,0.563861554450424,3.8673036698925,0.000110045360426367,0.0192428686751205
"ENSG00000164796",33.6320880073485,-4.09756175112445,1.05821933755244,-3.87212896770695,0.000107888836254508,0.0192428686751205
"ENSG00000253438",68.9189517576428,-3.05518332727961,0.790171536866594,-3.86648111800491,0.000110417008546267,0.0192428686751205
"ENSG00000172915",212.762456824946,2.15039140485619,0.555533577024249,3.87085766512061,0.000108453105730212,0.0192428686751205
"ENSG00000158516",16.1896383634884,-4.90823386094371,1.27097915792829,-3.86177368080858,0.000112566820017535,0.0192449765100154
"ENSG00000165795",908.781405347409,1.81439125679152,0.469743806199397,3.8625123585373,0.000112226885968521,0.0192449765100154
"ENSG00000287474",6.30247665697254,-6.02354069051559,1.56141284150193,-3.85775019290959,0.0001144355169474,0.0193943323939551
"ENSG00000000938",60.0260164909316,-3.68055488715129,0.954824274513393,-3.85469346077006,0.000115874724072675,0.0194689514842797
"ENSG00000023892",408.567080929009,-2.82767676637584,0.735540537249548,-3.84435204203639,0.000120871384944148,0.0196822849614012
"ENSG00000285791",77.4633852027139,-2.42658846519908,0.63130472562928,-3.8437673071119,0.000121159893677124,0.0196822849614012
"ENSG00000261235",56.7327212430938,-2.21957248760605,0.577379409024781,-3.84421829547923,0.000120937318423941,0.0196822849614012
"ENSG00000225872",91.8050245909562,-2.88702465959265,0.751101960126419,-3.8437187131115,0.000121183899197955,0.0196822849614012
"ENSG00000147689",21.2138471547302,-4.65238090636072,1.21110731215755,-3.84142747687045,0.000122320877870981,0.0197027595843423
"ENSG00000170542",1354.87120756688,-1.85963517673904,0.484563464249921,-3.83775359460428,0.000124164980639806,0.0197134374450954
"ENSG00000106648",6.40934621317677,-6.05464859688703,1.57785351308578,-3.83726914233379,0.000124410097780746,0.0197134374450954
"ENSG00000159339",8.97807649424132,-6.53638372697728,1.70906980222764,-3.82452707224575,0.000131023349092889,0.0199948899642525
"ENSG00000286639",618.633081310285,3.76649563554597,0.98388610879627,3.82818255270833,0.000129092994942223,0.0199948899642525
"ENSG00000171798",643.608983414498,2.13494752812867,0.558044570050176,3.82576525731038,0.00013036647317761,0.0199948899642525
"ENSG00000275302",93.267560761022,-4.03170605915417,1.05398294557246,-3.82520995817859,0.000130660683039238,0.0199948899642525
"ENSG00000161031",17.8599816980294,-4.62865882250592,1.21043042231686,-3.82397760099774,0.000131315849944809,0.0199948899642525
"ENSG00000248713",66.1738750979904,-2.37629865452051,0.623208201112085,-3.81300928049425,0.000137284955461715,0.0205821829380679
"ENSG00000254101",47.8583007707209,-3.22746032373823,0.846066805820699,-3.81466369030698,0.000136368520850984,0.0205821829380679
"ENSG00000078328",113.987439281754,-3.34652551234739,0.878442018947353,-3.80961456779762,0.000139183600058652,0.0207075447720849
"ENSG00000138166",134.01400431754,-3.56384170611413,0.935979249426095,-3.80760760273193,0.000140317690160438,0.0207181195547496
"ENSG00000255733",47.6966521082838,-4.92815203423972,1.29498188169979,-3.80557605004561,0.000141474534557198,0.0207318697633067
"ENSG00000176601",27.2012574355232,-3.57047263094274,0.939913770925744,-3.79872360783276,0.000145443175517676,0.0208691651804095
"ENSG00000221955",46.754246442648,-3.11090277158784,0.819408354260396,-3.79652313210276,0.000146739675849715,0.0208691651804095
"ENSG00000233358",16.3405332283076,-5.9223012370214,1.55951069458284,-3.79753807241802,0.000146140335944257,0.0208691651804095
"ENSG00000272163",11.3361058901857,5.54021637648143,1.46001475589193,3.7946303995379,0.00014786355476751,0.0208691651804095
"ENSG00000167769",6.20118589054501,-6.00730862158803,1.58453019296653,-3.79122382662916,0.000149906779130699,0.0208691651804095
"ENSG00000076662",21.8216391352,-5.8011406124423,1.52984631546451,-3.791976065701,0.000149453320812517,0.0208691651804095
"ENSG00000279864",19.5360695863789,-6.18211120637151,1.62869083671708,-3.79575488914315,0.000147194874810085,0.0208691651804095
"ENSG00000237339",20.5512856889206,-5.30613301662527,1.4036423082217,-3.78026010298002,0.000156664607274455,0.0210578841088216
"ENSG00000205364",80.7181154790575,-3.87637464431663,1.02508636348174,-3.78151030236164,0.000155879769800208,0.0210578841088216
"ENSG00000132470",79.7854034562446,1.95217116312313,0.515878640095785,3.78416745992946,0.000154223960637368,0.0210578841088216
"ENSG00000180061",30.959849640214,-3.56869458448018,0.942658386861221,-3.7857771534425,0.000153228946685384,0.0210578841088216
"ENSG00000160307",736.145787866293,-2.04147295463839,0.539876807338844,-3.78136813229892,0.000155968833035488,0.0210578841088216
"ENSG00000130433",8.00063652059287,-6.36773828274416,1.68854707048603,-3.77113460089168,0.000162506983461349,0.021400412889606
"ENSG00000171487",6.42801959581774,-6.05742446690601,1.60612575408166,-3.77145092874092,0.000162301077699809,0.021400412889606
"ENSG00000229107",8.99552121777297,-5.79321884895923,1.53546444785334,-3.77294235438563,0.000161333574094639,0.021400412889606
"ENSG00000168389",24.8693420378441,-3.90184431545123,1.03658663176012,-3.76412756628545,0.000167131554033323,0.0217689567637858
"ENSG00000132874",11.0670917314861,-5.35458424430512,1.42303917397485,-3.76278063333184,0.000168034585086112,0.0217689567637858
"ENSG00000233896",5.95935232323784,-5.9488558245771,1.5813614297385,-3.76185716478543,0.000168656360766119,0.0217689567637858
"ENSG00000169715",287.651696514084,-2.54831698907784,0.678397051428076,-3.75637981284478,0.000172389002400325,0.0221043530051469
"ENSG00000127530",103.485693236904,-3.10740793687906,0.828435374717235,-3.75093583846501,0.000176175781943883,0.0224422613731129
"ENSG00000103089",17.7072684324196,-4.6781075091749,1.25180623069592,-3.73708597581766,0.000186165280978979,0.023560787832989
"ENSG00000163501",9.24169686716825,5.39376178505271,1.44459413615987,3.73375583497162,0.000188645383356919,0.0237206356233958
"ENSG00000266302",148.824457676141,-7.18527970123291,1.92648528382344,-3.729735057707,0.000191681216287493,0.0239478647784824
"ENSG00000256538",7.07196990846311,-6.19258347418317,1.66367685428855,-3.72222734133749,0.000197473099978569,0.0245143357871484
"ENSG00000171848",191.747712234101,-1.88914438610419,0.50818344989469,-3.71744571078746,0.00020124721480869,0.0247739395333978
"ENSG00000126583",14.9222541231236,-4.78927652567851,1.28869787138265,-3.71636877194504,0.000202106535957427,0.0247739395333978
"ENSG00000109255",23.2348458754554,-4.52029775026237,1.21944470148029,-3.70684930999753,0.000209853721785853,0.0255484120170389
"ENSG00000166250",14.8604820904226,-3.77813568762713,1.0196260140528,-3.7054131961677,0.000211046399935519,0.0255484120170389
"ENSG00000267365",15.5401067321688,3.76559508352888,1.01775296886313,3.6999106843532,0.00021567535854308,0.0259476094938558
"ENSG00000153093",25.9575219087956,-3.9864525678691,1.07843713260672,-3.69650900116295,0.000218584512733975,0.0260225946510316
"ENSG00000237473",8.77071314157766,-6.50308194975489,1.75946205948115,-3.69606262022642,0.000218968985262657,0.0260225946510316
"ENSG00000179104",215.54584895271,-2.96354568054406,0.804253328521625,-3.68484105125389,0.000228845409118998,0.0270314971135108
"ENSG00000124721",16.4640868337527,-3.84588374630268,1.04513175457968,-3.67980757397364,0.00023341001450402,0.0274045854378515
"ENSG00000025423",41.1229734976891,-3.24968074341642,0.884210303826034,-3.67523509888411,0.000237630490429017,0.0275679658241759
"ENSG00000197653",21.6024668022256,-3.16703560691507,0.861393612498237,-3.67664162000221,0.000236324681248905,0.0275679658241759
"ENSG00000256995",16.7050365215625,-3.05082586454197,0.83083748897023,-3.67198869218489,0.000240670333788575,0.0277554130505285
"ENSG00000197880",14.6166247546894,-4.09419870962494,1.11598643618819,-3.66868142556396,0.000243804652839658,0.0279514863755585
"ENSG00000234464",7.79890938963332,-6.33393302472846,1.728346990959,-3.66473460356127,0.00024759519428501,0.0282200604480401
"ENSG00000151468",160.802153613297,1.75563521006789,0.479285371013584,3.66302690681984,0.000249252345296202,0.0282437686617614
"ENSG00000235888",41.347744168193,-2.63138693380034,0.718767566969752,-3.66097060402154,0.000251261588795344,0.0283068691654407
"ENSG00000221818",11.3693695714027,-4.37959366771089,1.20209094419909,-3.64331308612333,0.000269151122150605,0.0301480193719269
"ENSG00000026751",412.788728270488,-6.94776985096036,1.90860193952334,-3.64024038071318,0.000272383630055044,0.0301607243275096
"ENSG00000288016",7.55627885235805,-6.28674013327944,1.72866963609317,-3.6367504825778,0.000276099148349015,0.0301607243275096
"ENSG00000271395",5.50856146333081,-5.83138143254945,1.60267149823488,-3.63853817764396,0.000274189986092706,0.0301607243275096
"ENSG00000277654",9.76953537752337,-5.14540431107932,1.41533612868058,-3.63546454217631,0.000277480159747616,0.0301607243275096
"ENSG00000103489",1299.19564944948,1.53804534521614,0.423066525554622,3.63546925202798,0.000277475089901007,0.0301607243275096
"ENSG00000266913",43.1126338759198,-2.83212700460001,0.779240093915471,-3.63447290086081,0.000278549532013942,0.0301607243275096
"ENSG00000253304",124.097595186096,-3.37942860270466,0.931599815362291,-3.62755396359801,0.000286118987543616,0.0306453308880666
"ENSG00000175643",174.027127327128,-1.72690072988859,0.476057034271589,-3.6275080622029,0.000286169842053777,0.0306453308880666
"ENSG00000267748",5.75097840013221,-5.89910761810866,1.62726759121892,-3.62516137477417,0.000288781067675462,0.0307559727267473
"ENSG00000075884",115.724678302856,-3.23720119535868,0.893340143578769,-3.62370505638566,0.000290412761336184,0.0307616560784904
"ENSG00000122025",17.2403708155368,-3.94059007222031,1.08911013885323,-3.61817407775628,0.000296688821724323,0.0312565682994976
"ENSG00000196260",8.48192230520891,-4.96178815968931,1.37412078894791,-3.61088209973759,0.000305157367869635,0.0319758983859096
"ENSG00000124507",45.1792819012056,-2.24972251869215,0.62365247382317,-3.60733359221795,0.000309359817547414,0.0322429029090861
"ENSG00000111249",44.3102338304315,-3.17221237670086,0.880150196567962,-3.60417163919353,0.000313150070827828,0.0324643344703956
"ENSG00000073146",114.648059616211,-3.53869877081233,0.982715183325744,-3.60094036487411,0.000317068304071945,0.0326966203511228
"ENSG00000120832",129.894497081673,1.71023818098438,0.47587556141096,3.59387688645655,0.000325793823193198,0.0334195874422918
"ENSG00000146285",24.228871801022,-4.47735783422955,1.24722259833668,-3.58986265980158,0.000330852234173882,0.0337078125013362
"ENSG00000254202",8.0439882687403,-6.37774378513402,1.77706952862091,-3.58891066579902,0.000332062596216344,0.0337078125013362
"ENSG00000260866",7.83604154658242,-6.33937924655631,1.76712049071153,-3.58740633696334,0.00033398364479734,0.0337271566689128
"ENSG00000174469",48.8655985436756,-3.29220703083211,0.918509313594036,-3.58429357449848,0.000337991752941789,0.0339559755919354
"ENSG00000244128",27.127902144058,-4.03779808760109,1.13084106084132,-3.5706150293102,0.000356144008410002,0.0347970181597074
"ENSG00000160963",100.078474891562,-2.74256327755184,0.767385486332503,-3.57390558773679,0.000351695785539899,0.0347970181597074
"ENSG00000133863",56.714964252885,-4.15977038097616,1.1645019069814,-3.57214561525197,0.000354068435947604,0.0347970181597074
"ENSG00000176571",26.8248485401517,-3.47606072265308,0.973117727414758,-3.57208652635256,0.000354148353890627,0.0347970181597074
"ENSG00000133454",19.9124119656918,-5.313817040336,1.48849303003752,-3.56993075083601,0.00035707560964297,0.0347970181597074
"ENSG00000171587",27.8155739056626,-3.10682805487266,0.869936174475465,-3.57132873195663,0.000355174770111616,0.0347970181597074
"ENSG00000121446",10.8985192686416,-5.33104598020508,1.49589271418279,-3.56378898677734,0.000365539845119777,0.035444634733256
"ENSG00000186431",9.19398560803407,-5.82972730615007,1.63955065115055,-3.55568600583281,0.000376994112386591,0.0363743329228449
"ENSG00000253901",10.9729020470893,-3.65702316487282,1.02906584564701,-3.55373096905525,0.000379807526040219,0.0364652644459304
"ENSG00000116329",13.7582925729644,-3.64196192912713,1.02613451801017,-3.54920516287616,0.000386395901802279,0.0369159614025805
"ENSG00000205334",16.8300657148385,-3.90125398973942,1.10036512001181,-3.54541771525577,0.000391991352924192,0.0372530193348973
"ENSG00000236780",34.1629405160484,-2.4887054002345,0.702780700379913,-3.54122615901253,0.000398272039447745,0.0372530193348973
"ENSG00000237990",19.9080238464574,4.07191276052764,1.15095580917968,3.53785325904893,0.000403394175822547,0.0372530193348973
"ENSG00000254233",8.28683240648944,-6.4206790503402,1.81754450785788,-3.53261173114682,0.000411476308082602,0.0372530193348973
"ENSG00000214894",41.3315035002834,-2.47429645797114,0.699614907704651,-3.53665485215144,0.000405228864075466,0.0372530193348973
"ENSG00000157703",13.3007523676835,-4.66178074919666,1.31695459675039,-3.53981888267043,0.000400401718272698,0.0372530193348973
"ENSG00000285880",5.26507551630107,-5.76843137830492,1.63308736375935,-3.53222461107412,0.000412079183059759,0.0372530193348973
"ENSG00000147697",7.62766762347678,-6.30142986064616,1.7834468616345,-3.53328713975307,0.000410426443844048,0.0372530193348973
"ENSG00000229671",6.39828737024244,-6.04146908090654,1.7090552447663,-3.53497588764761,0.00040781236996628,0.0372530193348973
"ENSG00000138623",464.816219525074,-2.49893925890324,0.707566581781012,-3.53173725730966,0.000412839328402342,0.0372530193348973
"ENSG00000197256",3553.5297164468,2.05726905483736,0.582228259966996,3.53344074187326,0.000410188032100837,0.0372530193348973
"ENSG00000138892",12.2735435181145,-4.4989421838405,1.27386585556891,-3.53172366161841,0.000412860552916256,0.0372530193348973
"ENSG00000255346",601.093933819773,-2.87785071958503,0.821592411013143,-3.50277178928201,0.000460443769750207,0.0413550648499149
"ENSG00000188573",138.943775549834,1.60418552351832,0.458729342138324,3.49701965006327,0.000470487175091811,0.0420632800116486
"ENSG00000205978",536.506000623813,1.63552297892732,0.468263889570853,3.49273778173717,0.000478095730402206,0.0425483369202694
"ENSG00000275016",4.67570657232991,-5.59867640939881,1.60384367498774,-3.49078684956101,0.000481600311382634,0.0426654094038524
"ENSG00000248752",25.8182533442797,-3.53389426667843,1.01390088639383,-3.4854435123807,0.000491321946739689,0.0429424435346216
"ENSG00000249484",11.816666573147,-4.44206927849375,1.27462984522355,-3.4849876575067,0.000492159742783318,0.0429424435346216
"ENSG00000179165",20.9175412485884,-4.26095802788926,1.22334259927586,-3.48304557563145,0.000495743960763974,0.0429424435346216
"ENSG00000165091",13.0047776695517,-3.53197123724368,1.01371074452247,-3.48420025764597,0.000493610009688804,0.0429424435346216
